ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
XYL1_PICST	NAD(P)H-dependent D-xylose reductase	5z6t/5z6u	3,5,10,3,3,13,3,6,3,12,6,13,9,10,5,9,5,9,3,10,10,6,8,4	318	24	7	168	0
XYLD_CAUVC	D-xylonate dehydratase	5oyn	4,10,5,6,15,6,3,15,6,12,5,11,10,4,4,11,19,4,13,11,7,3,7,11,3,5,3,4,4,5,3,7,10,8,3,7,5,6,6,3,3,5,4,8,9,3,4,3	595	48	6,72916666666667	323	0
XYLE1_PSEPU	Metapyrocatechase	1mpy	13,10,5,4,6,10,14,3,5,6,3,10,10,7,12,6,12,14,7,6,6,4,3,5,4	307	25	7,4	185	2
XYLE_ECOLI	D-xylose-proton symporter	4gby/4gbz/4gc0/6n3i	23,4,8,3,13,18,20,6,5,27,3,27,3,7,10,3,6,34,4,14,14,29,23,16,9,20,5,9,20,4,3	491	31	12,5806451612903	390	0
XYNB_THESA	Beta-xylosidase	1px8/1uhv	4,3,4,5,11,3,6,6,13,3,3,19,4,5,3,18,6,13,8,16,8,4,13,3,6,3,3,9,7,5,7,8,17,7,10,5,8,9,3,3	500	40	7,275	291	0
Y0793_MYCTU	Putative monooxygenase Rv0793	1y0h	7,3,9,6,9,9,8,7,3,3,9	101	11	6,63636363636364	73	1
Y079_DEIRA	Nudix hydrolase DR_0079	1q27	5,6,3,9,5,3,5,4,13,3,9,10,6,10,8	171	15	6,6	99	1
Y1081_THEMA	Putative anti-sigma factor antagonist TM_1081	2ka5/3f43	4,4,11,3,5,17,5,9,3,6,9	113	11	6,90909090909091	76	1
Y1251_METJA	UPF0254 protein MJ1251	3wva/3wvb/3wvc	8,11,3,7,8,8,4,3,19,7,4,5,4,24	167	14	8,21428571428571	115	0
Y1415_STRR6	DegV domain-containing protein spr1415	6dke/6nok	6,3,4,3,3,3,7,13,5,5,5,3,16,13,5,5,4,3,4,5,15,3,9,14,3,5,7,8	282	28	6,39285714285714	179	1
Y1542_BACAN	UPF0302 protein BA_1542/GBAA_1542/BAS1430	3do9	14,3,11,3,3,10,8,11,6,3,6,26,14	178	13	9,07692307692308	118	0
Y1598_METJA	UPF0284 protein MJ1598	3l0z/6pt8	5,5,7,4,3,3,11,5,3,11,3,5,3,13,8,11,3,14,8,14,6,18,6,4,8,4,3,4,4,10,15	350	31	7,12903225806452	221	0
Y1618_PSEAE	Putative esterase PA1618	4qd7/4qd8/4qd9/4qda/4qdb	6,5,5,9,3,17,12,13,11,13	145	10	9,4	94	0
Y1794_HAEDU	UPF0301 protein HD_1794	2do8	4,6,5,5,7,3,4,11,9,3,5,10,7,6,4,4	186	16	5,8125	93	0
Y1796_ARCFU	Uncharacterized protein AF_1796	1vim	17,13,4,16,3,5,3,13,7,5,5,7,3,22,7	183	15	8,66666666666667	130	1
Y2094_ARCFU	Uncharacterized protein AF_2094	2kk4	4,10,6,6,5,4,14	90	7	7	49	0
Y2176_SHEON	UPF0352 protein SO_2176	2juw/2qti	18,19,22	72	3	19,6666666666667	59	0
Y2309_ARATH	Uncharacterized protein At2g23090	1wvk	3,4,3,3,8,3,3	78	7	3,85714285714286	27	0
Y241_ARCFU	S-adenosyl-L-methionine-binding protein AF_0241	2nv4	4,3,6,4,3,3,8,3,3,12,6,7,4	139	13	5,07692307692308	66	1
Y349_MYCPN	Putative phosphatase/phosphodiesterase MPN_349	1t71	5,3,9,8,6,10,3,3,4,9,8,9,8,11,11,4,3,8,9,9,3	281	21	6,80952380952381	143	0
Y3634_SHEB5	PKHD-type hydroxylase Sbal_3634	3dkq	4,12,3,5,5,15,7,12,5,5,4,6,3,3,5,5,5,5,4,11,19,18	224	22	7,31818181818182	161	1
Y3778_MYCTU	Uncharacterized protein Rv3778c	3cai	6,3,13,3,3,21,3,5,11,4,5,3,10,5,3,4,9,9,5,4,6,4,6,5,5,15,28,3,3,7,10,5,4,12	398	34	7,11764705882353	242	0
Y802_MYCTU	Putative succinyl-CoA transferase Rv0802c	2vzz	4,3,6,12,3,3,14,10,12,4,8,3,3,15,8,9,10,11,7,4,3,4	218	22	7,09090909090909	156	1
Y803_CHLPN	Protein CPn_0803/CP_1068/CPj0803/CpB0832	3q9d	14,13,13,27,12,10,7,20,9,16	184	10	14,1	141	0
Y862_METTH	Uncharacterized protein MTH_862	2r47	7,12,7,10,7,3,6,7,7,4,11,12,4,4,14	153	15	7,66666666666667	115	0
Y983_THEMA	Putative sulfur carrier protein TM_0983	1jdq	4,11,8,11,6,3,6	79	7	7	49	0
YACG_ECOLI	DNA gyrase inhibitor YacG	1lv3	3,5,3,12,5	65	5	5,6	28	0
YBAK_ECOLI	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	2dxa	8,4,6,9,11,3,8,3,8,3,4,5,7,5,8,3	159	16	5,9375	95	0
YBII_ECOLI	Uncharacterized protein YbiI	2kgo	4,7,9,3,6,10	88	6	6,5	39	0
YCAO_ECOLI	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	4q86	15,10,8,12,17,3,6,3,7,3,8,5,7,6,23,4,12,5,8,8,12,5,10,4,14,5,8,4,3,5,13,5,3,3,11,15,3,17,3,3,8,11,19	586	43	8,23255813953488	354	1
YCFH_ECOLI	Uncharacterized metal-dependent hydrolase YcfH	1yix	6,3,10,6,11,5,8,10,18,7,10,3,3,8,4,4,9,3,3,3,12,15,4	265	23	7,17391304347826	165	0
YCIF_ECOLI	Protein YciF	2gs4	28,26,14,32,30	166	5	26	130	0
YCIK_ECOLI	Uncharacterized oxidoreductase YciK	3e9q/3f1k/3f1l	6,12,7,15,4,14,5,11,15,3,5,3,20,6,4,6,3,3,3,8,3,5,3	252	23	7,1304347826087	164	0
YCIN_SHIFL	Protein YciN	3m92	3,19,9,5,17,3	83	6	9,33333333333333	56	0
YCIO_ECOLI	Uncharacterized protein YciO	1k7j/1kk9	4,3,12,5,7,11,3,7,8,10,3,5,10,5,3,8,5,4,3,4,3	206	21	5,85714285714286	123	1
YDHF_ECOLI	Oxidoreductase YdhF	1og6	3,8,14,3,11,3,6,3,15,6,13,5,8,4,3,8,3,3,3,13,10,4,8,4,12	298	25	6,92	173	0
YDJH_ECOLI	Uncharacterized sugar kinase YdjH	3h49/3in1	7,6,5,4,11,5,5,13,3,6,4,4,3,6,8,13,6,3,8,4,8,9,6,3,5,5,14,16,7,3,4	315	31	6,58064516129032	204	0
YDJJ_ECOLI	Uncharacterized zinc-type alcohol dehydrogenase-like protein YdjJ	5vm2	8,7,11,9,8,4,3,3,4,3,7,3,3,19,5,12,7,9,5,8,6,6,3,11,4,5,9,3,6,3,10,3,6	347	33	6,45454545454545	213	0
YEGP_ECOLI	UPF0339 protein YegP	2k8e	6,6,4,3,13,3,6,7,4,3,14,3	110	12	6	72	0
YEJL_ECOLI	UPF0352 protein YejL	2jrx	18,19,15	75	3	17,3333333333333	52	0
YFEX_ECO57	Dye-decolorizing peroxidase YfeX	5gt2	10,3,18,3,6,8,3,9,15,10,3,3,8,10,4,8,5,4,3,10,11,4,4,3,5	299	25	6,8	170	0
YGFZ_ECOLI	tRNA-modifying protein YgfZ	1nrk/1vly	3,5,8,6,3,3,7,10,7,12,4,5,9,6,3,4,6,3,6,11,4,11,3,4,3,3,6,8,5,5,7,8,3,4	326	34	5,73529411764706	195	0
YHJQ_BACSU	Uncharacterized cysteine-rich protein YhjQ	6wkt	22,22,19,19	108	4	20,5	82	0
YIBF_ECOLI	Uncharacterized GST-like protein YibF	3r2q	4,12,4,3,3,10,29,3,23,16,11,4	202	12	10,1666666666667	122	2
YKJ1_YEAST	CRAL-TRIO domain-containing protein YKL091C	3b74/3b7n/3b7q/3b7z/3q8g/6sld	4,16,10,17,3,7,12,6,6,7,17,9,6,6,14,8,4,3,3,4,3,8,3,3,3,4,3,3	310	28	6,85714285714286	192	1
YL720_MIMIV	Endonuclease 8-like L720	4mb7	9,3,7,6,8,7,16,6,12,3,3,11,3,14,5,10,3,26,5,5	274	20	8,1	162	0
YN9A_YEAST	Uncharacterized isomerase YNR071C	1yga	5,6,7,4,3,3,4,4,3,3,3,4,10,5,14,17,6,5,7,3,5,3,7,14,7,3,4,3,3,10	342	30	5,83333333333333	175	0
YNAI_ECOLI	Low conductance mechanosensitive channel YnaI	6urt/6zyd/6zye	7,18,4,27,28,27,34,4,10,8,5,5,3,9,6,12,3,3,9,11,22,5	343	22	11,8181818181818	260	0
YOBK_BACSU	Antitoxin YobK	2prv	13,3,11,10,4,3,3,12,6,8,5,9,16	152	13	7,92307692307692	103	0
YPD1_YEAST	Phosphorelay intermediate protein YPD1	1c02/1oxb/1qsp/2r25/6m7w	4,9,26,17,14,5,4,3,3,28	167	10	11,3	113	1
YQJY_BACSU	Uncharacterized protein YqjY	1mk4	4,3,7,5,3,17,3,9,17,6,9,4,4,7	156	14	7	98	1
YRA1_YEAST	RNA annealing protein YRA1	5sup	11	226	1	11	11	1
YVDT_BACSU	Uncharacterized HTH-type transcriptional regulator YvdT	2f07	16,8,7,3,19,32,24,20,16	194	9	16,1111111111111	145	1
YWNH_BACSU	Putative phosphinothricin acetyltransferase YwnH	1vhs	4,3,12,4,5,3,5,13,3,8,3,3,12,4,8,9,12,11	163	18	6,77777777777778	122	1
1433F_HUMAN	14-3-3 protein eta	2c63/2c74	13,12,35,31,21,25,16,17,4,19	246	10	19,3	193	0
1433G_HUMAN	14-3-3 protein gamma	2b05/4e2e/4j6s/4o46/5d3e/6byj/6byl/6bzd/6gkg/6sad	13,12,31,30,21,25,16,17,4,18,4	247	11	17,3636363636364	191	0
3L22_OPHHA	Long neurotoxin 2	1txa/1txb	5,4,4,3,3,8,3	73	7	4,28571428571429	30	0
3L23_NAJNA	Long neurotoxin 3	2ctx	3,4,7,9,5,3	71	6	5,16666666666667	31	0
4CL2_TOBAC	4-coumarate--CoA ligase 2	5bsm/5bsr/5bst/5bsu/5bsv	5,3,6,3,17,4,12,4,11,5,6,6,6,4,3,3,3,6,12,3,4,6,7,4,11,4,8,5,4,10,4,3,3,6,3,3,3,5,7,3,7,9,6,3,3,3,9,11,10,9,3,4,3,7	542	54	5,77777777777778	312	0
6PGD_ECOLI	6-phosphogluconate dehydrogenase, decarboxylating	2zya/2zyd/3fwn	6,11,4,10,3,6,4,3,9,3,4,13,9,7,6,14,3,31,13,11,3,4,9,13,8,34,7,4,11,3,24,13,12,4,3	468	35	9,2	322	0
6PGD_HUMAN	6-phosphogluconate dehydrogenase, decarboxylating	2jkv/5uq9	6,12,4,8,6,4,10,3,4,13,9,7,6,3,11,3,4,29,11,11,4,3,10,14,8,34,7,6,12,3,24,13,12,3,6	483	35	9,22857142857143	323	0
6PGD_LACLM	6-phosphogluconate dehydrogenase, decarboxylating	2iyo/2iyp/2iz0/2iz1	6,12,4,10,3,6,4,10,3,4,10,7,7,5,14,3,29,11,9,6,4,12,14,10,34,7,3,10,3,24,13,12,6	472	33	9,54545454545454	315	0
AAC2_MYCTU	Aminoglycoside 2'-N-acetyltransferase	1m44/1m4d/1m4g/1m4i	4,3,14,6,9,15,13,3,16,6,6,5,4,3,7,4	181	16	7,375	118	1
AAMDC_HUMAN	Mth938 domain-containing protein	2ab1/2q4q	5,4,8,5,4,3,8,7,9,5,13,6	122	12	6,41666666666667	77	0
AAMHY_RHILO	2-(acetamidomethylene)succinate hydrolase	3kxp	6,7,7,4,5,6,15,6,12,3,8,10,3,11,10,5,6,10,6,6,3,10,4,4,13	278	25	7,2	180	0
AC4CH_ECOLI	N(4)-acetylcytidine amidohydrolase	1te7	8,5,3,7,15,5,11,7	103	8	7,625	61	1
ACCC_PSEAE	Biotin carboxylase	2vqd	5,13,7,3,5,8,3,11,4,9,5,8,10,3,11,7,7,3,16,5,13,8,5,18,11,8,8,9,3,11,7,5,3,3,12,14,3,7,5,6	449	40	7,55	302	2
ACCD1_MYCTU	Biotin-dependent 3-methylcrotonyl-coenzyme A carboxylase beta1 subunit	4q0g	21,9,8,4,3,4,8,8,3,17,5,6,3,11,5,4,4,7,3,8,5,6,6,12,3,4,7,3,4,8,8,3,17,7,5,14,10,5,3,5,5,18,19,6,3,3,12	529	47	7,27659574468085	342	2
ACDS_MEGEL	Acyl-CoA dehydrogenase, short-chain specific	1buc	16,7,8,3,3,4,14,13,7,6,6,4,3,3,4,11,9,4,8,6,11,3,3,37,3,30,26,5,8,4,12	383	31	9,06451612903226	281	0
ACD_DESML	Glutaryl-CoA dehydrogenase	3mpi/3mpj	17,7,6,3,3,15,10,7,12,3,3,4,14,9,6,7,5,12,3,4,37,3,29,26,5,8,4,3,12	389	29	9,55172413793103	277	0
ACO13_HUMAN	Acyl-coenzyme A thioesterase 13	2f0x/2h4u/3f5o	13,3,5,6,7,3,3,17,3,9,11,12,10	140	13	7,84615384615385	102	0
ACPS_HELPY	Holo-[acyl-carrier-protein] synthase	5xuk	7,7,7,7,17,5,3,5,5,6,8,8	119	12	7,08333333333333	85	0
ACPX_STRCO	Actinorhodin polyketide synthase acyl carrier protein	1af8/2af8/2k0x/2k0y/2kg6/2kg8/2kg9/2kga/2kgc/2kgd/2kge/2mvu/2mvv	9,5,3,8,15	86	5	8	40	1
ACPX_STRRM	Oxytetracycline polyketide synthase acyl carrier protein	1nq4	12,3,4,13,4,14	95	6	8,33333333333333	50	1
ACP_ECOLI	Acyl carrier protein	1acp/1l0h/1l0i/1t8k/2fac/2fad/2fae/2fhs/2k92/2k93/2k94/3ejb/3ejd/3eje/3ny7/5kof/6n3p/6okc/6okf/6okg/6olt/6u0j/6wi2/6wih	13,3,15,4,10	78	5	9	45	1
ACRR_ECOLI	HTH-type transcriptional regulator AcrR	2qop/3bcg	19,8,7,3,9,4,3,17,12,26,19,18,3	215	13	11,3846153846154	148	1
ACRZ_ECOLI	Multidrug efflux pump accessory protein AcrZ	5nc5/5ng5/5o66/6sgr	34	49	1	34	34	0
ACYP2_DROME	Acylphosphatase-2	1urr	11,4,12,6,7,13,7,5,5	102	9	7,77777777777778	70	1
ACYP2_HORSE	Acylphosphatase-2	1aps	9,9,5,9,9,4,3,11,7	99	9	7,33333333333333	66	1
ADC_CHRVO	Probable acetoacetate decarboxylase	3bgt/3bh3	7,4,14,5,3,14,14,12,9,3,7,8,11,9,8,11,11,5,3,15,5	246	21	8,47619047619048	178	0
ADC_CLOAB	Acetoacetate decarboxylase	3bh2	5,3,13,7,12,14,12,9,3,7,8,9,8,8,11,9,5,3,14,6	244	20	8,3	166	0
ADF2_CAEEL	Actin-depolymerizing factor 2, isoform c	2lxx	11,10,11,12,18,11,17,4,10	152	9	11,5555555555556	104	1
ADH_SULTO	NAD-dependent alcohol dehydrogenase	2eer	5,4,10,7,4,8,4,3,4,3,3,9,3,3,3,4,4,11,5,13,8,10,5,8,7,4,4,9,5,7,4,12,6,3,9,6	347	36	6,02777777777778	217	0
ADH_THEBR	NADP-dependent isopropanol dehydrogenase	1bxz/1ykf/2nvb/6sdm	7,6,9,8,4,9,4,3,4,3,4,5,4,4,11,4,11,6,10,4,3,8,6,8,9,6,6,4,13,4,7,10,6	352	33	6,36363636363636	210	0
ADPRS_HUMAN	ADP-ribose glycohydrolase ARH3	5zqy	19,3,9,3,16,14,8,5,4,6,13,18,16,10,14,3,8,3,3,10,11,16,3,4,15	363	25	9,36	234	0
AEP1_DANRE	Aerolysin-like protein	4zno/4znq/4znr/5di0	4,7,8,11,5,4,8,13,5,3,4,20,10,13,3,17,6,5,5,8,21,26,15,8	315	24	9,54166666666667	229	1
AHPE_MYCTU	Alkyl hydroperoxide reductase E	1xvw/1xxu/4x0x/4x1u/4xih/5c04/5id2	4,4,3,6,12,4,12,11,3,5,6,9,8	153	13	6,69230769230769	87	1
AHPF_ECOLI	Alkyl hydroperoxide reductase subunit F	1fl2/4o5q/4o5u/4xvg/4ykf/4ykg	12,6,14,5,3,7,4,3,11,8,7,14,7,6,7,7,8,6,6,11,4,5,5,13,4,5,5,9,3,3,4,4,5,11,7,4,8,26,5,5,4,3,3,21	521	44	7,22727272727273	318	0
AK3_ECOLI	Lysine-sensitive aspartokinase 3	2j0w/2j0x	5,3,11,6,8,19,3,21,24,3,3,11,6,11,3,12,15,6,9,7,7,3,5,16,3,8,6,6,10,16,3,6,3,3,7,3,13	449	37	8,21621621621622	304	1
ALB1_PSOTE	Albumin-1	1wba	7,5,4,3,7,5,7,6,7,3,7,7,6,6	175	14	5,71428571428571	80	0
ALB2_LATSA	Albumin-2	3lp9	7,6,6,8,4,3,5,5,6,6,8,4,3,5,6,6,6,4,3,4,5,6,6,3,4,4,3	227	27	5,03703703703704	136	0
ALDH1_ELEED	Aldehyde dehydrogenase, cytosolic 1	1o9j	4,3,5,6,15,4,17,12,6,15,3,4,12,5,14,5,13,4,6,6,13,5,5,13,4,7,14,17,4,7,6,4,9,9,3,6,10,7,3,3,5,3,9	501	43	7,55813953488372	325	0
ALDH2_HUMAN	Aldehyde dehydrogenase, mitochondrial	1cw3/1nzw/1nzx/1nzz/1o00/1o01/1o02/1o04/1o05/2onm/2onn/2ono/2onp/2vle/3inj/3inl/3n80/3n81/3n82/3n83/3sz9/4fqf/4fr8/4kwf/4kwg/5l13	4,3,5,6,14,4,17,12,6,15,4,12,5,3,14,5,3,13,4,6,6,13,5,5,13,4,7,17,16,4,3,4,5,4,9,9,3,6,10,7,3,3,3,7,9	517	45	7,33333333333333	330	0
ALL1_APIGR	Major allergen Api g 1, isoallergen 1	2bk0	12,8,8,3,10,5,10,9,3,12,12,24	154	12	9,66666666666667	116	0
ALLC_ECOLI	Allantoate amidohydrolase	1z2l/4pxd	17,3,16,4,5,13,18,10,3,6,3,3,7,9,3,4,8,10,3,19,3,5,13,22,10,13,8,5,6,3,19	411	31	8,74193548387097	271	0
ALR1_CALS4	Alanine racemase 1	4y2w	7,14,5,6,11,7,9,3,3,6,4,13,7,3,5,12,7,19,7,6,4,5,4,3,6,5,3,3,7,3,3,4,7,4,7,7,7,5,6	388	39	6,33333333333333	247	0
ALR1_ECOLI	Alanine racemase, biosynthetic	2rjg/2rjh/3b8t/3b8u/3b8v/3b8w/4wr3/4xbj	6,14,6,5,7,7,9,3,3,6,5,9,5,3,4,12,3,3,13,6,3,4,4,3,4,13,3,3,7,4,5,7,6,8,6,6	359	36	5,97222222222222	215	0
ALR1_PSEAE	Alanine racemase, biosynthetic	6a2f	6,13,6,7,7,10,7,7,4,10,7,3,4,11,7,3,11,6,3,3,4,3,13,3,3,10,3,4,5,4,9,7,6,3	358	34	6,23529411764706	212	0
AMIE_BACSP	Aliphatic amidase	2plq/4gyl/4gyn/4kzf/4lf0	7,21,5,7,3,12,9,7,6,3,6,5,9,7,3,15,6,3,3,3,4,7,10,5,6,8,11,4	348	28	6,96428571428571	195	1
AMO_ECOLI	Primary amine oxidase	1d6u/1d6y/1d6z/1dyu/1jrq/1lvn/1oac/1qaf/1qak/1qal/1spu/2w0q/2wgq/2wo0/2wof/2woh/6ezz	3,8,5,6,5,5,4,3,4,6,3,3,12,7,10,8,8,8,12,9,3,6,3,8,3,3,6,7,3,3,5,4,8,11,18,3,5,8,21,16,10,9,3,4,7,4,11,15,11,4,11,8,4,5,4,6,4,13,3,21	757	60	7,16666666666667	430	0
AMO_PEA	Primary amine oxidase	1ksi/1w2z	14,8,9,3,8,8,7,7,6,9,3,6,8,3,3,7,7,3,4,3,4,8,11,18,5,8,23,18,9,9,3,3,6,4,11,12,3,10,4,11,7,5,4,6,4,4,3,3,11,3,3,4,6,3	674	54	6,88888888888889	372	0
AMO_PICAN	Peroxisomal primary amine oxidase	1a2v/1ekm/2oov/2oqe/3n9h/3nbb/3nbj/3sx1/3t0u/4ev2/4ev5/4kfd/4kfe/4kff	14,9,9,8,9,8,5,7,9,6,7,8,3,5,6,8,3,3,4,8,11,18,3,4,8,22,3,18,9,9,3,5,4,11,10,3,7,4,3,5,5,5,4,7,6,3,11,3,3,15,4,7	692	52	7,15384615384615	372	0
AMY_TENMO	Alpha-amylase	1clv/1jae/1tmq/1viw	6,10,5,5,3,3,13,6,3,3,3,6,3,16,4,3,9,3,5,4,3,5,11,6,3,3,3,4,5,13,8,4,3,3,3,3,3,12,6,9,9,6,5,4,4,7,6,3	471	48	5,5625	267	0
AMZA_ARCFU	Archaemetzincin	3zvs/4a3w/4axq	8,15,4,3,3,7,9,5,7,3,19,3,6,6	160	14	7	98	0
AMZA_METKA	Archaemetzincin	2x7m	9,16,6,3,3,9,9,5,9,19,6,11	175	12	8,75	105	0
ANF_HUMAN	Natriuretic peptides A	1anp/7brh/7brj/7brk	3	151	1	3	3	0
ANXA4_RAT	Annexin A4	2zhi/2zhj	12,4,8,15,8,11,13,3,10,15,8,12,14,3,10,15,8,15,13,4,11,12,8,11	319	24	10,125	243	0
ANXA5_CHICK	Annexin A5	1ala/1yii/1yj0	12,4,10,15,8,11,13,4,10,15,8,11,16,10,15,5,3,14,13,4,11,12,8,11	321	24	10,125	243	0
ANXA5_HUMAN	Annexin A5	1anw/1anx/1avh/1avr/1hak/1hvd/1hve/1hvf/1hvg/1sav/2xo2/2xo3/6k22/6k25	12,4,9,15,8,11,13,3,10,15,8,11,14,3,10,15,8,15,10,3,4,11,10,3,8,11	320	26	9,38461538461539	244	0
ANXA6_HUMAN	Annexin A6	1m9i	11,4,8,15,8,11,13,4,10,14,8,12,14,3,10,14,3,5,27,5,10,11,3,6,11,16,12,4,9,15,8,10,13,4,10,15,8,10,15,3,8,13,4,8,28,4,10,12,8,10	673	50	9,94	497	0
APT_ECOLI	Adenine phosphoribosyltransferase	2dy0	10,4,3,5,15,5,13,7,8,8,3,11,12,11,3,6,8	183	17	7,76470588235294	132	0
APT_YERPS	Adenine phosphoribosyltransferase	4mb6/5b6h/5y07/5y4a/5zc7/5zmi/5znq/5zoc	12,4,3,3,4,14,5,13,7,8,8,3,11,12,10,3,6,7	187	18	7,38888888888889	133	0
AQR_HUMAN	RNA helicase aquarius	5mqf	11,10,9,4,3,16,5,13,3,15,11,6,10,13,11,14,3,18,13,6,4,14,22,3,5,4,8,10,12,6,4,3,30,3,5,14,4,8,7,7,5,13,10,14,3,3,3,13,7,3,6,7,6,6,7,3,11,8,15,6,11,3,3,3,25,10,12,6,3,25,4,10,6,14,7,3,5,4,6,6,8,8,3,5,3,9,4,17,3,6,14,3,4,7,4,7,10,5,3,7,5,4,3,18	1485	104	8,09615384615385	842	0
ARCC1_ENTFA	Carbamate kinase 1	2we4/2we5	5,4,3,20,5,13,4,26,4,4,4,7,8,3,5,4,9,3,3,4,11,6,3,3,3,9,13,5,5,5	310	30	6,7	201	0
ARL2_HUMAN	ADP-ribosylation factor-like protein 2	3doe/3dof	7,7,9,7,8,10,8,3,12,3,7,6,6,5,20	184	15	7,86666666666667	118	0
ARLY_HUMAN	Argininosuccinate lyase	1k62	7,4,3,17,20,13,6,38,6,7,26,3,7,3,4,28,24,5,25,6,4,10,17,3,5,6,5,3,19	464	29	11,1724137931034	324	0
AROE_THEMA	Shikimate dehydrogenase (NADP(+))	3u62	8,12,6,3,11,5,5,3,6,3,3,8,6,12,6,5,4,3,6,5,4,5,3,9,4,14,8,4	253	28	6,10714285714286	171	0
AROQ_ACIBT	3-dehydroquinate dehydratase	4rc9/4rhc/4zc1/5b6p/5wrf/5x47/5ydb/5yhm/5yl5/5ypq	5,3,3,14,5,13,5,5,10,7,3,4,3,8,14	151	15	6,8	102	0
ASPD_ARCFU	L-aspartate dehydrogenase	2dc1	5,12,6,4,4,5,13,5,5,14,3,6,3,11,3,7,7,10,8,11,9,5,15,4	236	24	7,29166666666667	175	0
ASTD_MARHV	N-succinylglutamate 5-semialdehyde dehydrogenase	5u0l/5u0m	3,3,5,6,18,17,12,25,5,9,6,3,12,5,13,4,8,7,10,6,5,13,4,9,14,16,4,3,4,11,8,6,10,7,3,3,3,3,5,8	491	40	7,9	316	0
ATIF1_BOVIN	ATPase inhibitor, mitochondrial	1gmj/1hf9/1ohh/2v7q/4tt3/4z1m/5lqx/5lqy/5lqz/6yy0/6z1r/6z1u/6zpo/6zqm/6zqn/7ajb/7ajc/7ajd/7aje/7ajf/7ajg/7ajh/7aji/7ajj	4,63	109	2	33,5	67	0
ATIF1_PIG	ATPase inhibitor, mitochondrial	6j5i/6j5j/6j5k	5,4,4,4,15	108	5	6,4	32	0
ATPB_BOVIN	ATP synthase subunit beta, mitochondrial	1bmf/1cow/1e1q/1e1r/1e79/1efr/1h8h/1nbm/1ohh/1qo1/1w0j/1w0k/2ck3/2jdi/2jiz/2jj1/2jj2/2v7q/2w6e/2w6f/2w6g/2w6h/2w6i/2w6j/2wss/2xnd/4asu/4tt3/4yxw/4z1m/5ara/5are/5arh/5ari/5fij/5fik/5fil/6yy0/6z1r/6z1u/6zpo/6zqm/6zqn/7ajb/7ajc/7ajd/7aje/7ajf/7ajg/7ajh/7aji/7ajj	8,9,6,9,8,4,3,5,3,3,3,6,3,6,6,4,11,11,14,3,4,6,20,7,9,3,3,9,3,9,3,6,3,6,4,4,27,3,14,4,13,3,10	528	43	6,93023255813953	298	0
ATPE_BACP3	ATP synthase epsilon chain	2e5y	7,15,5,14,15,11,3,14,18	132	9	11,3333333333333	102	0
AZOR1_PSEPK	FMN-dependent NADH:quinone oxidoreductase 1	4c0w/4c0x/4c14	6,3,16,6,7,3,19,8,10,5,5,7,3,10,7,17	203	16	8,25	132	0
B14_VACCW	Protein B14	2vvy	3,11,3,7,9,7,11,18,3,13,7,3	149	12	7,91666666666667	95	0
B2MG_CHICK	Beta-2-microglobulin	2yez/3bev/3bew/3o81/3p73/4cvx/4cvz/4cw1/4d0b/4d0c/4d0d/4e0r/4g42/4g43/5acz/5ad0/5ymv/5ymw/6irl/6kx9/6lhf/6lhg/6lhh	8,13,6,8,9,6,3,4	119	8	7,125	57	1
B2MG_FELCA	Beta-2-microglobulin	5xmf/5xmm	8,13,6,9,6,4	118	6	7,66666666666667	46	1
