ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
DPP4_HUMAN	Dipeptidyl peptidase 4	1j2e/1n1m/1nu6/1nu8/1pfq/1r9m/1r9n/1rwq/1tk3/1tkr/1u8e/1w1i/1wcy/1x70/2bgn/2bgr/2bub/2fjp/2g5p/2g5t/2g63/2hha/2i03/2i78/2iit/2iiv/2jid/2oag/2ogz/2ole/2oph/2oqi/2oqv/2p8s/2qjr/2qky/2qoe/2qt9/2qtb/2rgu/2rip/3bjm/3c43/3c45/3d4l/3eio/3f8s/3g0b/3h0c/3hab/3hac/3kwf/3kwj/3nox/3o95/3o9v/3oc0/3opm/3q0t/3q8w/3qbj/3sww/3sx4/3vjk/3vjl/3vjm/3w2t/3wqh/4a5s/4dsa/4dsz/4dtc/4j3j/4jh0/4kr0/4l72/4lko/4n8d/4n8e/4pnz/4pv7/4qzv/5i7u/5ism/5j3j/5t4b/5t4e/5t4f/5t4h/5y7h/5y7j/5y7k/5zid/6b1e/6b1o	3,6,3,9,6,5,3,4,12,3,9,3,6,4,5,7,5,6,5,3,10,6,6,8,3,3,4,4,10,10,9,3,3,4,3,5,3,9,3,7,3,3,3,7,9,3,7,9,6,8,4,6,7,7,3,9,9,3,6,7,5,3,4,3,14,11,10,7,3,8,6,9,8,3,12,5,18	766	77	6,07792207792208	468	0
DRS1_PHYDS	Dermaseptin-DI1	2jx6/2k9b	3,25	33	2	14	28	0
DRTS_TRYCR	Bifunctional dihydrofolate reductase-thymidylate synthase	2h2q/3inv/3irm/3irn/3iro	3,3,8,7,12,4,8,5,3,6,6,3,7,3,6,8,6,7,4,9,3,3,6,4,9,16,4,13,3,3,12,4,6,7,3,11,3,3,3,10,12,19,15,3,7,5,3,3,5	521	49	6,44897959183673	316	1
DUS3_HUMAN	Dual specificity protein phosphatase 3	1j4x/1vhr/3f81	9,3,8,4,4,7,4,4,3,4,4,13,4,5,14,11,16	185	17	6,88235294117647	117	1
EAGT6_PSEAE	Effector EagT6	1tu1/6xrf	5,8,3,6,8,15,10,12,10,11,3,13	144	12	8,66666666666667	104	0
EALGL_SACD2	Exo-oligoalginate lyase	4nei/4ojz/4ok2/4ok4	5,10,3,18,23,17,3,4,5,16,3,10,8,4,17,9,6,7,21,3,15,14,8,11,4,12,8,3,6,4,3,5,3,3,4,5,7,10,3,10,3,22,8,5,3,8,7,10,8,22,3,3,10,8,6,5,14	736	57	8,33333333333333	475	0
EDS1L_ARATH	Protein EDS1L	4nfu/6i8g/6i8h/6q6z	4,13,3,9,6,3,3,3,11,3,10,7,16,3,6,9,3,6,6,8,26,7,3,6,7,10,5,7,3,6,3,5,3,6,28,12,7,8,25,3,24,4,4,15,3,10,7,3,3,8,16,7,5,3	623	54	7,85185185185185	424	0
EFTS_ECOLI	Elongation factor Ts	4q7j	11,10,19,9,10,5,17,19,9,8,9,14,4,3,17,18,3,5,7,9,8	283	21	10,1904761904762	214	0
EHPR_ENTAG	Phenazine antibiotic resistance protein EhpR	3sk1/3sk2	5,12,3,7,8,9,13,3,9,7,6	129	11	7,45454545454545	82	1
ELBB_ECOLI	Glyoxalase ElbB	1oy1/1vhq	5,3,13,6,3,5,3,3,5,4,4,3,12,4,4,4,9,3,4,3,19	217	21	5,66666666666667	119	0
EREG_HUMAN	Proepiregulin	1k36/1k37/5e8d/5wb7	3,3,6,6,3	169	5	4,2	21	1
ESXG_MYCTU	ESAT-6-like protein EsxG	2kg7	3,3,23,3,28	97	5	12	60	0
ESXH_MYCTU	ESAT-6-like protein EsxH	2kg7/6j29	4,21,4,4,20,3,7	96	7	9	63	0
EX1_ECOLI	Exodeoxyribonuclease I	4js4	12,9,5,7,7,12,7,11,3,3,4,11,3,7,16,9,6,4,3,3,9,6,5,10,3,5,3,4,3,7,13,4,3,3,12,13,3,14,17,16	475	40	7,375	295	3
EXO_LAMBD	Exonuclease	1avq/3slp/3sm4/4wuz/6m9k	8,3,3,6,4,4,4,16,22,4,3,4,5,10,4,15,8,3,7,24,3	226	21	7,61904761904762	160	0
FABH_AQUAE	3-oxoacyl-[acyl-carrier-protein] synthase 3	2ebd	9,5,5,8,4,16,3,6,5,9,6,3,14,10,3,10,3,9,6,3,3,23,3,5,10,3,4,3,11,8,8	309	31	7,03225806451613	218	0
FADM_ECOLI	Long-chain acyl-CoA thioesterase FadM	1njk	6,3,3,17,8,12,12,10,14,3,7	132	11	8,63636363636364	95	0
FADR_BACSU	Fatty acid metabolism regulator protein	1vi0/3whb/3whc	16,3,8,7,24,17,8,27,3,21,4,10	194	12	12,3333333333333	148	1
FAHD1_HUMAN	Acylpyruvase FAHD1, mitochondrial	6fog	3,4,6,3,3,5,3,3,3,7,3,7,8,10,4,3,3,6,7,3,3,11,3,3,6,8	224	26	4,92307692307692	128	0
FENR_ECOLI	Flavodoxin/ferredoxin--NADP reductase	2xnj	11,10,6,6,8,5,7,3,8,4,9,11,3,10,11,4,6,6,7,15,3,6	248	22	7,22727272727273	159	1
FER_ACIAM	Zinc-containing ferredoxin	2vkr	4,5,5,6,5,4,5,3,5,3	103	10	4,5	45	2
FER_ALLVD	Ferredoxin	1blu/3eun/3exy	3,3,3,6,3,5,3,3,12	83	9	4,55555555555556	41	2
FIB_STAAM	Fibrinogen-binding protein	2gom/2gox	19,13,3,17	165	4	13	52	0
FIN_BACSU	Anti-sigma-F factor Fin	5msl	4,4,6,3,4,9	76	6	5	30	0
FLAH_METJA	Putative flagella-related protein H	4wia	4,4,5,14,7,10,5,6,5,7,4,7,6,12,6,3,10,11,11,8,4	233	21	7,09523809523809	149	0
FLK_STRCT	Fluoroacetyl-CoA thioesterase	3kuv/3kuw/3kv7/3kv8/3kvi/3kvu/3kvz/3kw1/3kx7/3kx8/3p2q/3p2r/3p2s/3p3f/3p3i	7,3,4,3,3,15,3,11,13,9,16,9	139	12	8	96	0
FRDA_SHEFR	Fumarate reductase flavoprotein subunit	1e39/1jrx/1jry/1jrz/1kss/1ksu/1lj1/1m64/1p2e/1p2h/1q9i/1qjd/1y0p/2b7r/2b7s	6,3,11,5,3,3,4,5,9,3,5,12,4,5,3,5,11,20,3,4,15,13,8,6,5,7,3,3,8,3,8,3,4,3,9,3,6,6,7,4,8,17,13,4,3,7,5,20	571	48	6,77083333333333	325	0
FRDB_ECOLI	Fumarate reductase iron-sulfur subunit	1kf6/1kfy/1l0v/2b76/3p4p/3p4q/3p4r/3p4s	9,9,11,5,4,4,3,3,5,3,9,3,5,4,5,5,3,11,8,3,5,20	244	22	6,22727272727273	137	2
FUCO_ECOLI	Lactaldehyde reductase	1rrm/2bi4/2bl4/5br4	4,6,4,8,7,5,11,8,13,8,15,3,3,3,5,3,7,6,3,5,3,20,22,21,13,16,3,8,19,4,3,10,5,3,12	382	35	8,25714285714286	289	0
G5P_BPF1	DNA-Binding protein G5P	1ae2/1ae3/1gkh/1gvp/1vqa/1vqb/1vqc/1vqd/1vqe/1vqf/1vqg/1vqh/1vqi/1vqj/1yha/1yhb	3,3,6,3,11,4,6,6,3,3,7,3	87	12	4,83333333333333	58	0
GALL2_DROME	MIP18 family protein galla-2	6tbl/6tc0	7,8,6,3,4,6,15,6,8,8,11	156	11	7,45454545454545	82	0
GALM_BACSU	Aldose 1-epimerase	3mwx/4bze/4bzf/4bzg/4bzh	8,16,7,6,3,4,4,4,4,6,10,8,3,6,10,10,3,3,13,7,6,7,4,6,7,5,11,3,4,3,12	325	31	6,54838709677419	203	0
GALM_HUMAN	Galactose mutarotase	1snz/1so0	10,9,5,8,3,5,3,3,4,4,3,3,3,5,8,3,10,12,4,4,7,6,3,7,15,5,3,3,7,3,11	342	31	5,7741935483871	179	0
GATC_THEMA	Glutamyl-tRNA(Gln) amidotransferase subunit C	3al0	6,3,15,5,5	96	5	6,8	34	0
GELS_HORSE	Gelsolin	1d0n	3,10,6,3,3,9,9,17,6,5,5,6,3,5,3,8,8,17,3,7,7,3,7,6,4,11,3,7,3,6,3,4,11,6,4,3,5,3,3,7,7,4,3,3,11,10,16,7,4,6,9,6,3,8,5,14,3,5,4,6,4,3,6,5,4,11,5,4,4,9	731	70	6,15714285714286	431	0
GGH_MYCHD	Glucosylglycerate hydrolase	5ohc/5ohz/5oi0/5oi1/5oie/5oiv/5oiw/5oj4/5oju/5ojv/5onz/5oo2/6g3n	14,4,6,3,11,12,3,3,4,4,4,3,15,28,7,4,3,5,4,3,16,4,3,20,20,3,3,4,5,12,3,3,3,14,15,3,3,11	446	38	7,5	285	0
GLB_APLLI	Globin	1dm1/1mba/2fal/2fam/3mba/4mba/5mba	16,15,6,5,18,17,16,18	147	8	13,875	111	0
GLGE1_STRCO	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1	3zss/3zst/3zt5/3zt6/3zt7/4cn1/4cn4/4cn6/4u2y/4u2z/4u31/5cvs/5lgv/5lgw/5vsj/5vt4	6,3,4,8,3,8,4,7,13,15,18,14,6,9,5,6,4,5,3,4,3,6,4,3,3,13,6,4,3,3,3,3,17,6,3,14,4,9,4,3,11,4,5,6,14,6,3,3,7,13,4,3,3,8,8,3,6,4,6,12,7	675	61	6,47540983606557	395	0
GLIT_ASPFU	Thioredoxin reductase gliT	4ntc	4,8,12,4,14,5,8,6,9,3,3,4,3,3,8,3,11,7,13,3,4,6,5,6,6,4,3,4,21	334	29	6,55172413793103	190	0
GLI_AGRFC	D-galactarolactone isomerase	4mup	5,3,11,5,3,10,3,5,9,7,3,10,5,3,9,5,4,12,5,3,13,3,3,3,9,3,8,7	292	28	6,03571428571429	169	0
GLKA_PYRFU	ADP-dependent glucose/glucosamine kinase	1ua4	15,3,5,7,11,9,3,14,5,10,7,9,3,4,10,5,3,7,6,3,3,4,3,5,3,16,4,10,3,5,10,6,4,15,6,10,20,6,3,12,4,7,15	455	43	7,27906976744186	313	1
GMPR2_HUMAN	GMP reductase 2	2a7r/2c6q	7,3,3,3,4,4,3,9,3,10,3,5,13,5,13,8,9,5,5,14,6,9,6,4,4,7,3,7,3,3,5,19,3,4,3	348	35	6,14285714285714	215	0
GP12_BPT7	Inhibitor of dGTPase	2mdp	13,5,3,6,3,7,21	85	7	8,28571428571429	58	0
GSKIP_HUMAN	GSK3B-interacting protein	1sgo	4,12,3,6,7,7,8,5,7,20	139	10	7,9	79	0
GSTT1_MUSDO	Glutathione S-transferase 1	5zwp	4,12,4,3,6,4,5,12,3,16,15,17,3,15,3,13,12	208	17	8,64705882352941	147	2
GTF3_STRPA	Glucosyltransferase 3	3rhz	9,15,6,3,11,6,11,7,4,6,8,6,9,5,8,5,6,5,9,5,3,4,9,4,6,6,10,14,4,15	330	30	7,3	219	0
H2B11_XENLA	Histone H2B 1.1	1aoi/1f66/1kx3/1kx4/1kx5/1m18/1m19/1m1a/1p34/1p3a/1p3b/1p3f/1p3g/1p3i/1p3k/1p3l/1p3m/1p3o/1p3p/1s32/1zbb/1zla/2f8n/2fj7/2nzd/3b6f/3b6g/3kuy/3kwq/3kxb/3lel/3lja/3lz0/3lz1/3mgp/3mgq/3mgr/3mgs/3mnn/3mvd/3o62/3reh/3rei/3rej/3rek/3rel/3tu4/3ut9/3uta/3utb/4j8u/4j8v/4j8w/4j8x/4kgc/4ld9/4r8p/4wu8/4wu9/4xuj/4xzq/4ys3/4z66/4zux/5cp6/5dnm/5dnn/5e5a/5f99/5hq2/5nl0/5o9g/5omx/5ong/5onw/5oxv/5oy7/5x0x/5x0y/5xf6/5z3l/5z3o/5z3u/5z3v/6esf/6esg/6esh/6esi/6fq5/6fq6/6fq8/6iro/6iy2/6iy3/6j99/6jm9/6jma/6jyl/6k1p/6kiu/6kiv/6kiw/6kix/6kiz/6ltj/6nj9/6nn6/6nog/6nqa/6nzo/6o96/6om3/6pa7/6pwx/6px1/6px3/6r1t/6r1u/6r25/6ryr/6ryu/6s01/6t9l/6tda/6tem/6ugm/6uh5/6w5m/6w5n/6wz5/6wz9/6x0n/6zhx/6zhy/7e8i/7k6p/7k6q	3,3,11,28,3,11,20	126	7	11,2857142857143	79	0
H4_XENLA	Histone H4	1aoi/1kx3/1kx4/1kx5/1m18/1m19/1m1a/1p34/1p3a/1p3b/1p3f/1p3g/1p3i/1p3k/1p3l/1p3m/1p3o/1p3p/1s32/1zbb/1zla/2f8n/2fj7/2hue/2io5/2nzd/3b6f/3b6g/3c1b/3c1c/3kuy/3kwq/3kxb/3lel/3lja/3lz0/3lz1/3mgp/3mgq/3mgr/3mgs/3mnn/3mvd/3o62/3reh/3rei/3rej/3rek/3rel/3tu4/3ut9/3uta/3utb/4j8u/4j8v/4j8w/4j8x/4kgc/4ld9/4r8p/4wu8/4wu9/4xuj/4xzq/4ys3/4z66/4zbj/4zux/5bs7/5bsa/5cp6/5dnm/5dnn/5e5a/5f99/5hq2/5kgf/5mlu/5nl0/5o9g/5omx/5ong/5onw/5oxv/5oy7/5x0x/5x0y/5xf6/5z3l/5z3o/5z3u/5z3v/6esf/6esg/6esh/6esi/6fq5/6fq6/6fq8/6ftx/6g0l/6gyt/6iro/6iy2/6iy3/6j99/6jm9/6jma/6jyl/6k1p/6kiu/6kiv/6kiw/6kix/6kiz/6ltj/6ne3/6nj9/6nn6/6nog/6nqa/6nzo/6o22/6o96/6om3/6pa7/6pwx/6px1/6px3/6r1t/6r1u/6r25/6ryr/6ryu/6s01/6t9l/6tda/6tem/6ugm/6uh5/6vz4/6w5m/6w5n/6wz5/6wz9/6x0n/6zhx/6zhy/7e8i/7k6p/7k6q/7ktq	7,5,4,3,10,3,26,3,7,5	103	10	7,3	73	0
HADC_CLODI	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit	3o3m/3o3n/3o3o	12,12,4,6,4,4,12,4,13,4,22,26,9,4,17,10,9,8,3,11,11,7,15,6,13	375	25	9,84	246	0
HADD_PSEPU	(R)-2-haloacid dehalogenase	5gzx/5gzy/5h00/5h01	14,6,15,21,7,34,4,14,6,11,3,19,7,31	301	14	13,7142857142857	192	0
HAD_XANAU	(S)-2-haloacid dehalogenase	1aq6/1qq5/1qq6/1qq7	4,7,22,15,8,4,8,9,10,3,5,4,11,3,6,10,5,7,3,9,6,3,8	253	23	7,39130434782609	170	0
HEM4_HUMAN	Uroporphyrinogen-III synthase	1jr2	8,7,6,5,8,3,5,13,7,6,5,9,9,6,3,6,5,5,12,7,15,6,7,9,3,4,11	265	27	7,03703703703704	190	0
HEM4_PSEAE	Uroporphyrinogen-III synthase	4es6	4,13,4,4,8,3,5,14,6,10,5,6,3,6,8,6,4,8,3,11,3,4,5,9,5,4,10	251	27	6,33333333333333	171	0
HEPB_PEDHD	Heparin and heparin-sulfate lyase	2fuq/2fut/3e7j/3e80	3,6,3,3,6,6,3,10,5,15,17,17,3,15,3,4,3,4,8,12,8,3,22,7,5,3,11,8,3,7,3,5,6,6,10,3,5,3,7,5,5,9,3,8,3,12,3,13,11,3,5,10,3,8,10,13,4,8,6,5,3,5,8,9,5,7	772	66	6,89393939393939	455	0
HEPC_HUMAN	Hepcidin	1m4e/1m4f/2kef/4qae	6,7	84	2	6,5	13	0
HEPC_PEDHD	Heparin-sulfate lyase	4mmh/4mmi	3,8,17,3,3,11,3,7,12,17,7,18,19,3,14,19,19,3,16,14,7,3,5,6,6,5,4,10,3,6,6,13,10,11,8,3,3,8,5,5,4,8,3,14,5,8,8	659	47	8,36170212765957	393	0
HEPD_STRVT	2-hydroxyethylphosphonate dioxygenase	4yar	11,8,7,3,7,3,4,5,5,8,5,9,4,3,4,4,8,7,7,10,11,8,9,14,4,3,6,3,5,11,11,7,7,4,14,8,3,6	443	38	6,73684210526316	256	2
HGDC_ACIFV	(R)-2-hydroxyglutaryl-CoA dehydratase activating ATPase	1hux	7,10,9,13,3,7,4,12,6,8,10,11,5,13,21,7,4,11,5,13	260	20	8,95	179	0
HIP1_HALHA	High-potential iron-sulfur protein isozyme I	1pih/1pij/2hip	3,4,3,6,4,3,5	71	7	4	28	0
HIS82_CUPPJ	Histidinol-phosphate aminotransferase 2	3euc	7,5,15,12,6,12,7,4,6,11,8,10,5,3,5,6,6,7,3,11,23,8,9,3,3,5,14	366	27	7,92592592592593	214	0
HMD_METTM	5,10-methenyltetrahydromethanopterin hydrogenase	4jjf/4jjg/5ok4/6ggu	5,6,10,5,12,5,4,4,10,3,14,6,4,4,5,5,3,5,3,3,8,3,3,7,15,4,3,3,20,22,6,4,4,3,15	344	35	6,74285714285714	236	0
HMGD_EUBBA	2-(hydroxymethyl)glutarate dehydrogenase	3cky	5,10,5,8,7,5,9,4,4,13,4,3,6,7,14,9,29,9,6,6,5,18,15,4,8	301	25	8,52	213	0
HRI1_YEAST	Protein HRI1	3rby	12,4,9,3,7,3,5,9,3,5,7,7,10,3,6,8,10,3,8,8,3,4,9	244	23	6,34782608695652	146	0
HTDZ_MYCTU	3-hydroxyacyl-thioester dehydratase Z	2c2i	4,6,5,11,4,5,6,6,4,12,15,12,11	151	13	7,76923076923077	101	1
HYPC_ECOLI	Hydrogenase maturation factor HypC	2ot2	9,7,8,5,6,16,6	90	7	8,14285714285714	57	0
IBB1_SOYBN	Bowman-Birk type proteinase inhibitor	1bbi/1d6r/1k9b/2bbi	10,3,4,10,4,3,3	110	7	5,28571428571429	37	0
ICI2_HORVU	Subtilisin-chymotrypsin inhibitor-2A	1ciq/1cir/1cis/1cq4/3ci2/5fbz/5ffn/6qiy/6qiz/7a1h/7a3m/7aok/7aon	3,11,6,3,6,3	84	6	5,33333333333333	32	0
ICP1_ENTHI	Amoebiasin-1	6cjz	3,5,7,6,7,7,13,9	102	8	7,125	57	0
IDI2_SACSH	Isopentenyl-diphosphate delta-isomerase	2zrv/2zrw/2zrx/2zry/2zrz/3b03/3b04/3b05/3b06/3vkj	8,3,3,3,3,3,9,17,5,3,9,3,6,5,10,6,6,3,10,4,3,9,3,11,7,11,7,10,5,9,21,5,3,10,8	368	35	6,88571428571429	241	0
IF4E3_MOUSE	Eukaryotic translation initiation factor 4E type 3	4b6u/4b6v	4,4,11,7,8,10,3,11,3,7,12,4,8,8,3,8,7	207	17	6,94117647058824	118	0
IFT22_TRYB2	Intraflagellar transport protein 22	6ian	6,8,7,6,6,12,5,3,3,4,4,18	219	12	6,83333333333333	82	0
ILV6_YEAST	Acetolactate synthase small subunit, mitochondrial	6u9d	11,9,10,8,10,12,9,3,11,10,4,3,8,3,19,5,10,11,3,7,4	309	21	8,09523809523809	170	1
IMB1_HUMAN	Importin subunit beta-1	1f59/1ibr/1o6o/1o6p/1qgk/2p8q/3lww/6n89	7,31,15,12,14,3,12,3,10,17,3,3,12,14,4,14,3,17,3,10,25,3,16,3,3,15,12,13,4,7,3,17,4,9,20,7,11,3,14,3,19,20,3,5,11,4,17,7,14,18,4,15,3,3,15,7,12,26,4,5,3,12,18,7,12,18	876	66	10,3181818181818	681	1
INCE_CHLTR	Inclusion membrane protein E	5tp1	5,4	132	2	4,5	9	0
INPP_BOVIN	Inositol polyphosphate 1-phosphatase	1inp	21,4,21,4,5,4,3,8,9,5,3,9,6,3,3,8,13,16,4,4,4,9,5,12,4,6,3,5,7	400	29	7,17241379310345	208	0
IPA3_YEAST	Protease A inhibitor 3	1dp5/1dpj/1g0v	27	68	1	27	27	0
IPUA_ASPNG	Isopullulanase	1wmr/1x0c/2z8g	6,3,3,3,8,3,3,4,6,11,6,5,3,4,6,7,3,4,13,4,3,5,5,3,4,5,3,9,3,3,3,5,7,3,5,3,11,3,11,13,3,3,13,3,4,21,4,17,3,3,11,4,3,4	564	54	5,7037037037037	308	0
IPYR_RICPR	Inorganic pyrophosphatase	3d53/3emj	3,7,6,6,3,6,4,14,10,3,3,13,7,13	172	14	7	98	0
ISPG_AQUAE	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	3noy	3,4,5,13,5,13,4,9,5,4,14,7,3,7,17,6,14,3,17,3,14,4,11,8,6,6,8,8,11	357	29	8	232	0
KAX63_HETSP	Potassium channel toxin alpha-KTx 6.3	1quz/1wpd/1y2p	4,7,3,6,3	34	5	4,6	23	0
KDPA_ECOLI	Potassium-transporting ATPase potassium-binding subunit	5mrw/6hra/6hrb/7bgy/7bh1/7bh2/7lc3/7lc6	30,10,24,12,4,5,24,11,15,4,3,4,10,4,25,27,5,3,3,13,3,12,21,25,4,15,30,3,25,6	557	30	12,6666666666667	380	0
KDSA_AQUAE	2-dehydro-3-deoxyphosphooctonate aldolase	1fwt/1fww/1fxq/1jcy/1lrq/2a21/2a2i/2ef9/2nws/2nx1/2nx3/2nxg/2nxh/3e0i	6,17,6,15,5,3,5,5,3,8,6,4,9,7,3,5,6,3,3,3,11,9,3,3,3,3,16	267	27	6,2962962962963	170	0
KDUI_ECOLI	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	1xru	3,4,8,3,7,3,4,6,3,7,5,5,4,6,7,3,4,3,3,8,7,3,4,9,7,7,7,8,9,4,4	278	31	5,32258064516129	165	0
KHK_MOUSE	Ketohexokinase	6p2d	6,10,8,11,4,13,7,4,5,3,10,16,3,6,8,7,6,8,3,5,3,4,4,14,15,4,3	298	27	7,03703703703704	190	0
KKX11_CHEFU	Potassium channel toxin kappa-KTx 1.2	1hp9/6ats	10,7	23	2	8,5	17	0
KKX23_OPIMA	Potassium channel toxin kappa-KTx 2.3	1wqe	9,8	23	2	8,5	17	0
KLRD1_HUMAN	Natural killer cells antigen CD94	1b6e/3bdw/3cdg/3cii	3,5,10,7,5,4,5,6,5,7	179	10	5,7	57	1
KPTA_ACET2	Probable RNA 2'-phosphotransferase	6e3a/6ede	13,4,8,3,10,4,6,3,5,3,7,9,9,5,6,3,7,3	182	18	6	108	0
KSTR2_MYCTU	HTH-type transcriptional repressor KstR2	4w97	16,8,4,26,18,14,3,22,13,4,3,16	200	12	12,25	147	1
LARA_LACPL	Lactate racemase	5huq/6c1w	7,7,4,10,3,4,8,15,8,8,6,5,3,6,7,4,8,4,4,7,4,12,9,8,14,3,7,4,14,10,8,10,3,13,6,3,6,5,12,3,3,3	424	42	6,85714285714286	288	0
LECA_BIOPE	Lectin CPL	3u4x	7,3,10,5,9,7,6,3,10,3,16,9,5,4,8,13,4,8,3	236	19	7	133	0
LHA_MAGML	Light-harvesting protein B-800/850 alpha chain	1lgh	5,4,25,3,11	57	5	9,6	48	0
LHB1_MAGML	Light-harvesting protein B-800/850 beta 1 chain	1lgh	3,32	46	2	17,5	35	0
LPXH_HAEIN	UDP-2,3-diacylglucosamine hydrolase	5k8k	5,13,3,7,15,5,3,7,3,7,6,3,10,9,20,3,11,5,4,4,4,3	237	22	6,81818181818182	150	0
LSM5_YEAST	U6 snRNA-associated Sm-like protein LSm5	4c8q/4c92/4m78/4m7a/4m7d/6aso	6,20,10,5,5,7	93	6	8,83333333333333	53	0
LYSB_BPMD2	Endolysin B	3hc7	5,3,6,5,3,21,6,13,6,8,4,4,3,8,3,3,11,4,8,19,7	254	21	7,14285714285714	150	0
LYSW_SULTO	Alpha-aminoadipate/glutamate carrier protein LysW	3vpb	4,4,3,7,6	56	5	4,8	24	0
LYSW_THET8	Alpha-aminoadipate carrier protein LysW	3wwl	3,3,3,6,4	54	5	3,8	19	0
MALE_ECOLI	Maltose/maltodextrin-binding periplasmic protein	1a7l/1anf/1dmb/1ez9/1ezo/1ezp/1fqa/1fqb/1fqc/1fqd/1jvx/1jvy/1jw4/1jw5/1lax/1lls/1mdq/1mg1/1mpb/1mpc/1mpd/1nmu/1omp/1t0k/1y4c/1ytv/1ziu/1zjl/1zkb/1zmg/2d21/2h25/2klf/2mv0/2n44/2n45/2nvu/2obg/2ok2/2r6g/2v93/3csb/3csg/3hpi/3hst/3kjt/3mbp/3puv/3puw/3pux/3puy/3puz/3pv0/3rlf/3rum/3ser/3ses/3set/3seu/3sev/3sew/3sex/3sey/3vfj/4jkm/4ki0/4mbp/4ndz/4ogm/4wjv/4wrn/4xa2/4xhs/5bk1/5bk2/5c7r/5cbn/5cfv/5e24/5gru/5gs2/5gxt/5gxv/5jtq/5jtr/5ldf/5m13/5m14/5m15/5t03/5t05/5t0a/5wq6/6kxg/6p6w/6qug/6tzc/7jtr	5,3,15,5,8,6,3,6,3,4,6,3,4,7,5,3,3,9,3,3,10,6,8,3,15,4,9,3,6,3,6,3,4,5,10,4,10,10,3,4,7,3,12,3,16,3,10	396	47	6,04255319148936	284	0
MAN1_SCHPO	Alpha-mannosidase	6lz1	7,3,3,8,3,3,9,4,3,7,6,3,3,10,3,19,16,14,3,6,5,21,3,10,12,3,3,4,18,3,7,3,3,6,9,3,3,9,6,3,16,11,4,3,27,13,29,3,3,4,3,5,3,5,6,5,5,7,6,3,4,8,4,5,5,13,10,3,9,10,7,8,4,4,7,8,4,10,16,11,5,6,8,4,7,3,7,6,4,5,7	1077	91	7,03296703296703	640	0
MAR1_HUMAN	Melanoma antigen recognized by T-cells 1	2gt9/2gtw/2gtz/2guo/3hg1/3l6f/3mro/3mrp/3mrq/3qdm/3qeq/3qfd/4jff/4l3e/4qok/4wj5/5nqk/6d78/6dkp	3	118	1	3	3	0
MAVI_CUCPE	Mavicyanin	1ws7/1ws8	3,3,3,6,5,4,6,4,7,8,6	108	11	5	55	1
MCE_PBCV1	mRNA-capping enzyme	1ckm/1ckn/1cko	8,8,14,7,3,6,7,11,7,3,3,10,12,12,7,14,11,9,5,4,3,7,7,13,4	330	25	7,8	195	0
MDAB_ECO57	NADPH:quinone oxidoreductase MdaB	2b3d	6,16,9,10,8,13,5,7,4,3,4,9,3,13	193	14	7,85714285714286	110	0
MDM2_HUMAN	E3 ubiquitin-protein ligase Mdm2	1rv1/1t4e/1ycr/1z1m/2axi/2c6a/2c6b/2gv2/2hdp/2lzg/2mps/2ruh/2vje/2vjf/3eqs/3g03/3iux/3iwy/3jzk/3jzr/3jzs/3lbk/3lbl/3lnj/3lnz/3tj2/3tpx/3tu1/3v3b/3vbg/3vzv/3w69/4dij/4erf/4hbm/4hfz/4hg7/4jv7/4jv9/4mdn/4mdq/4oas/4occ/4ode/4odf/4ogn/4ogt/4oq3/4qoc/4ud7/4ue1/4umn/4wt2/4zfi/4zgk/4zyc/4zyf/5afg/5c5a/5hmh/5hmi/5hmk/5j7f/5j7g/5lav/5law/5lay/5laz/5ln2/5mnj/5oai/5oc8/5swk/5umm/5vk0/5xxk/5z02/5zxf/6aaw/6ggn/6h22/6hfa/6i29/6i3s/6im9/6kzu/6q96/6q9h/6q9l/6q9o/6sqo/6t2d/6t2e/6t2f/6y4q/7ad0/7bir/7bit/7biv/7bj0/7bj6/7bmg	4,3,3,4,4,8,4,14,3,3,3,6,4,9,3,3,3,5,4,3,5,6,9,6	491	24	4,95833333333333	119	1
MFPA_MYCS2	Pentapeptide repeat protein MfpA	6zt4/6zt5	4,4,4,4,4,4,4,4,4,10,3	191	11	4,45454545454545	49	1
MGLL_HUMAN	Monoglyceride lipase	3hju/3jw8/3pe6/4uuq/5zun/6ax1/6bq0	3,3,7,7,4,9,6,17,6,12,7,4,16,3,8,3,17,3,6,3,10,8,3,17	303	24	7,58333333333333	182	0
MGSA_ECOLI	Methylglyoxal synthase	1b93/1egh/1ik4/1s89/1s8a	6,6,3,10,4,6,9,3,3,10,5,13,4,8,4,6,5	152	17	6,17647058823529	105	1
MIT1_DENPO	Toxin MIT1	1imt	3,5,5,6,5	81	5	4,8	24	0
MLAB_ECOLI	Intermembrane phospholipid transport system binding protein MlaB	6xgz/7cge/7cgn/7ch0	8,8,5,4,10,16,4,9	97	8	8	64	1
MLAD_ECOLI	Intermembrane phospholipid transport system binding protein MlaD	5uw8/7cge/7cgn/7ch0	22,5,3,6,5,5,3,8	183	8	7,125	57	0
